date,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA,year,month,day,weekday,hour,minute
2015-03-13T04:40:00.000Z,1300.7,1305.1,1300.6,1304.03,18894,1303.272,1306.565,1308.032,1307.624,1303.737051,1305.332548,1305.983312,1306.09027,1306.767927,1303.272,1299.776073,1307.103637,1305.698479,1307.080874,1307.135285,1217.18,1303.098889,1306.141333,1309.329455,46.08296277,30.01362587,20.04354226,0.776602564,-11.93790602,-66.6049674,-94.42070506,-1.595496949,-2.353218752,-0.757721803,-0.106957365,-0.247172482,-7.97,-5.52,0.0,-0.068969217,-0.607469512,0.0,0.059421247,46.43755271,44.01782018,28.10716243,15.49092964,71.94244604,28.10716243,98.64867882,32.88289294,33.77633084,-76.13365155,3.1627948,5.07,1303.243333,24.23769399,0.891528542,2015,3,13,6,4,40
2015-03-13T04:45:00.000Z,1304.03,1306.83,1303.5,1304.63,18224,1303.408,1305.828,1307.680667,1307.6555,1304.034701,1305.204812,1305.814148,1305.951196,1307.048756,1303.408,1299.767244,1307.139484,1305.619884,1307.06768,1307.11776,1217.18,1302.697778,1305.066333,1309.069909,39.94581818,28.1393889,19.09906838,-0.092564103,79.94086877,-26.48584427,-54.44737659,-1.170111262,-1.916495729,-0.746384467,-0.137048098,-0.313196598,-7.37,-5.27,0.63,0.052149239,-0.561737805,0.048312883,-0.007082456,47.63663255,46.00228953,51.62852995,29.98945377,71.79487179,51.62852995,100.0,66.21622627,37.45226957,-73.26968974,3.174738028,3.33,1304.986667,23.87968366,1.85431118,2015,3,13,6,4,45
2015-03-13T04:50:00.000Z,1304.35,1305.0,1301.0,1301.83,13882,1302.734,1304.853,1307.107333,1307.5845,1303.2998,1304.59121,1305.31613,1305.558701,1306.029612,1302.734,1299.438388,1307.090372,1305.25408,1307.031102,1307.063678,1217.18,1302.932222,1304.147333,1308.649,39.35179931,27.68771753,18.60011276,-0.857371795,-32.31078703,-72.52609416,-82.97598151,-1.291409295,-2.258901025,-0.967491729,-0.242571737,-0.584717525,-9.75,-8.6,-1.42,-0.258197977,-0.743378216,-0.108958373,-0.065605153,42.81917945,38.68803611,59.87825125,46.53798121,35.8974359,59.87825125,52.04631377,83.56499753,39.20374054,-86.63484487,3.233685312,4.0,1302.61,23.58304848,1.678897793,2015,3,13,6,4,50
2015-03-13T04:55:00.000Z,1301.83,1303.48,1301.18,1302.53,7924,1302.61,1303.828,1306.776,1307.3935,1303.0432,1304.216444,1304.967863,1305.270254,1305.880229,1302.61,1299.339771,1307.058674,1304.959504,1306.967721,1307.033076,1217.18,1303.13,1303.420333,1308.059182,38.87658422,27.2812133,18.12610492,-1.565769231,-29.38861191,-74.81363152,-76.13146705,-1.173244023,-2.227053393,-1.05380937,-0.302390192,-0.734943693,-10.25,-4.97,-3.82,-0.047577025,-0.780785813,-0.292417805,-0.119818356,44.33478105,41.35227805,50.85470085,54.12049402,44.87179487,50.85470085,67.1328506,73.05972146,39.19497686,-78.08390733,3.166993504,2.3,1302.396667,23.11203094,1.412792711,2015,3,13,6,4,55
2015-03-13T05:00:00.000Z,1302.53,1303.13,1300.85,1302.08,9936,1303.02,1303.236,1305.914667,1307.055,1302.722133,1303.828,1304.606881,1304.96642,1305.238468,1303.02,1300.801532,1307.064657,1304.776736,1306.834094,1306.998721,1217.18,1302.88,1303.082667,1307.357091,39.12635712,27.0847792,17.72873355,-2.209358974,-80.80016714,-78.89358703,-77.30265832,-1.105866358,-2.24428646,-1.138420102,-0.359539442,-0.880164267,-5.92,-12.92,-6.77,0.157688669,-0.452599388,-0.517247966,-0.169087344,43.53590138,40.07293788,34.84175001,48.5249007,23.75601926,34.84175001,14.87761096,44.68559178,38.73756467,-77.81818182,3.103636825,2.28,1302.02,22.47297349,1.152089147,2015,3,13,6,5,0
2015-03-13T05:05:00.000Z,1302.35,1303.98,1301.3,1303.08,10038,1302.83,1303.051,1305.32,1306.7315,1302.841422,1303.692,1304.41602,1304.786761,1304.82098,1302.83,1300.83902,1307.017689,1304.747957,1306.737786,1306.973072,1217.18,1302.568889,1302.979,1306.645909,35.44173317,26.15992117,17.18255342,-2.943846154,-14.25438596,-26.34062634,-58.52856746,-0.850577549,-1.945338581,-1.094761032,-0.370740463,-0.904138628,-1.85,-8.92,-6.47,-0.072851085,-0.141770057,-0.494062846,-0.225312078,45.87014322,44.43849831,35.30626134,40.3342374,37.2909699,35.30626134,63.33146807,48.44730988,42.71816998,-70.54545455,3.073377052,2.68,1302.786667,21.77652126,1.081281407,2015,3,13,6,5,5
2015-03-13T05:10:00.000Z,1302.88,1303.45,1300.53,1301.5,10192,1302.204,1302.806,1304.62,1306.3115,1302.394282,1303.293454,1304.051518,1304.473736,1303.308362,1302.204,1301.099638,1306.802678,1304.676257,1306.558405,1306.926177,1217.18,1302.31,1302.801,1305.954455,34.6454978,25.79324289,16.79587298,-3.388205128,-103.239978,-73.71333943,-75.90730214,-0.899172893,-2.079454508,-1.180281615,-0.42221817,-1.038658271,-2.45,-10.5,-8.4,-0.239914765,-0.18789064,-0.641270326,-0.259341133,42.85559166,39.27249643,27.58240429,32.57680522,21.70022371,27.58240429,1.193466038,26.46751502,44.83564328,-82.03636364,3.062421548,2.92,1301.826667,21.19183372,0.711587374,2015,3,13,6,5,10
2015-03-13T05:15:00.000Z,1301.5,1302.3,1301.4,1301.65,9188,1302.168,1302.451,1303.958,1305.8725,1302.146188,1302.994645,1303.751328,1304.204809,1303.329062,1302.168,1301.006938,1306.48216,1304.561816,1306.378091,1306.874945,1217.18,1302.286667,1302.594333,1305.284818,34.00850951,25.46323244,16.42852657,-3.571153846,-73.68557369,-67.66325728,-73.23388316,-0.848456845,-2.058621115,-1.210164271,-0.453480663,-1.120248781,-3.55,-9.93,-8.78,-0.01382669,-0.271988967,-0.670009081,-0.273363367,43.23698834,40.02891677,30.48498724,31.12455096,32.46376812,30.48498724,12.65185451,25.7255962,39.11497248,-80.94545455,2.907962866,0.9,1301.783333,20.85705334,-0.046188977,2015,3,13,6,5,15
2015-03-13T05:20:00.000Z,1301.65,1304.98,1301.65,1304.23,10872,1302.508,1302.559,1303.388,1305.709,1302.840792,1303.219255,1303.811162,1304.207208,1304.553068,1302.508,1300.462932,1306.136639,1304.558309,1306.351014,1306.856519,1217.18,1302.252222,1302.556667,1304.672545,32.0768855,23.06659063,15.67432182,-3.585512821,126.9542155,80.17422165,-1.258187825,-0.378462828,-1.366416176,-0.987953348,-0.396045842,-0.965594635,1.08,-8.55,-3.27,0.130515228,0.082876108,-0.250095602,-0.274454594,49.48237357,51.82460855,45.77001975,34.61247043,83.14606742,45.77001975,100.0,37.94844018,45.91848976,-42.02898551,2.938108376,3.33,1303.62,20.69214905,0.047311466,2015,3,13,6,5,20
2015-03-13T05:25:00.000Z,1303.95,1305.95,1302.55,1305.03,16224,1303.098,1303.059,1303.19,1305.2105,1303.570528,1303.548481,1303.963517,1304.285569,1305.878601,1303.098,1300.317399,1305.875095,1304.592666,1306.275948,1306.848837,1217.18,1302.724444,1302.638,1304.145273,32.96941943,21.62879207,15.13644834,-3.548910256,115.3109131,114.8175912,67.94955699,0.022046808,-0.715041255,-0.737088062,-0.322052254,-0.769605266,5.0,-2.97,-9.97,0.22656058,0.384606509,-0.758174905,-0.271663393,51.27265583,54.9637168,66.2118886,47.4889652,83.02583026,66.2118886,100.0,70.8839515,53.92844657,-23.07692308,2.971100635,3.4,1304.51,20.57050945,0.042049429,2015,3,13,6,5,25
