date,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA,year,month,day,weekday,hour,minute
2015-06-23T06:40:00.000Z,1291.13,1292.5,1290.78,1292.45,6910,1291.276,1291.893,1292.548,1293.051,1291.567344,1291.902339,1292.275119,1292.562044,1293.210636,1291.276,1289.341364,1293.426154,1292.907594,1292.9995,1293.250519,1406.0,1290.89,1291.625333,1293.126273,60.49175274,35.39427074,20.00901224,-1.28,60.13815522,-2.053124599,-36.52478266,-0.334994966,-0.994700176,-0.659705209,-0.286925797,-0.758651116,-0.23,-2.8,-2.55,-0.003868472,-0.017792493,-0.196911197,-0.098965884,48.55822259,51.12174272,54.67937123,42.34685766,85.7881137,54.67937123,100.0,63.85945539,48.72103832,-46.92307692,2.094037166,1.72,1291.91,24.93200233,1.879928209,2015,6,23,3,6,40
2015-06-23T06:45:00.000Z,1292.45,1292.5,1291.28,1292.5,7508,1291.316,1291.738,1292.414667,1292.926,1291.878229,1292.011005,1292.303229,1292.556135,1293.339881,1291.316,1289.292119,1293.375748,1292.898986,1292.988537,1293.245025,1406.0,1291.254444,1291.426333,1292.901636,57.3670956,36.54656687,20.73476842,-1.346602564,93.67945824,26.26896913,-21.18895651,-0.132775296,-0.677905905,-0.545130609,-0.252906629,-0.667485819,-1.55,-2.0,-2.5,0.015476283,-0.119778988,-0.193050193,-0.104116949,48.74030365,51.43326445,79.67937123,56.81402527,100.0,79.67937123,100.0,87.70488352,56.4637957,-42.90375204,2.03160594,1.22,1292.093333,26.96212178,1.736006038,2015,6,23,3,6,45
2015-06-23T06:50:00.000Z,1292.5,1292.75,1291.55,1292.43,5794,1291.702,1291.581,1292.268,1292.8325,1292.062153,1292.087186,1292.319075,1292.544122,1293.692031,1291.702,1289.711969,1293.341952,1292.888958,1292.979193,1293.240705,1406.0,1291.893333,1291.35,1292.671364,52.29466305,37.02756215,21.31202133,-1.278205128,70.72038153,71.5716753,-4.336513443,-0.02503273,-0.481969491,-0.456936761,-0.225047328,-0.594037385,-1.57,-2.2,-1.87,0.149554436,-0.121329212,-0.144479642,-0.098835398,48.48157871,50.91406955,92.31611156,75.55828468,91.16022099,92.31611156,97.335961,99.111987,52.67526088,-44.045677,1.972205516,1.2,1292.243333,27.64529492,1.600508088,2015,6,23,3,6,50
2015-06-23T06:55:00.000Z,1292.43,1292.5,1291.55,1292.5,6294,1292.202,1291.631,1292.171333,1292.745,1292.208102,1292.162243,1292.341691,1292.53992,1293.275417,1292.202,1291.128583,1293.295778,1292.885392,1292.971692,1293.237295,1406.0,1292.321111,1291.473667,1292.448364,48.23671702,37.46045791,21.8604116,-1.311987179,55.97484277,69.22666667,0.0,0.045859138,-0.331818337,-0.377677474,-0.19822958,-0.524138614,0.5,-1.45,-1.75,0.19379845,0.03869969,-0.135213444,-0.10145503,48.77441284,51.47389636,94.04498341,88.6801554,90.97472924,94.04498341,100.0,99.111987,56.58629112,-42.90375204,1.899190836,0.95,1292.183333,27.47069649,0.908655933,2015,6,23,3,6,55
2015-06-23T07:00:00.000Z,1292.85,1293.95,1290.63,1290.85,7010,1292.146,1291.716,1291.992667,1292.5875,1291.755401,1291.923653,1292.155229,1292.378976,1293.443172,1292.146,1290.848828,1293.201778,1292.856273,1292.913605,1293.19682,1406.0,1292.287778,1291.654667,1292.253545,43.96036372,34.83591819,21.74091912,-1.414871795,-105.4964539,20.32913843,-19.91045754,-0.168251913,-0.623574201,-0.455322289,-0.223746129,-0.595025461,0.85,-2.68,-3.15,-0.02168643,0.065891473,-0.243431221,-0.10942453,42.62425162,39.37607975,62.92048542,83.09386013,6.626506024,62.92048542,0.0,65.77865367,51.84828221,-69.82055465,2.000677205,3.32,1291.81,26.76312451,-0.603042176,2015,6,23,3,7,0
2015-06-23T07:05:00.000Z,1290.85,1293.0,1290.75,1292.48,5926,1292.152,1291.714,1291.979333,1292.449,1291.996934,1292.024807,1292.195826,1292.388597,1293.455006,1292.152,1290.848994,1293.085416,1292.854636,1292.903649,1293.192588,1406.0,1292.115556,1291.799,1292.094909,40.53928109,32.47383245,21.62740127,-1.316410256,-2.818035427,45.11188225,7.803899984,-0.027872976,-0.391662685,-0.363789709,-0.192771182,-0.513754182,-0.02,-0.2,-2.77,0.002321173,-0.001547389,-0.213858329,-0.101814233,49.41068504,52.08912662,51.10804228,69.35783704,55.72289157,51.10804228,100.0,66.66666667,56.60127403,-43.23001631,2.018485976,2.25,1292.076667,25.73743927,-0.447891566,2015,6,23,3,7,5
2015-06-23T07:10:00.000Z,1292.48,1292.5,1290.85,1292.18,6460,1292.088,1291.702,1291.854667,1292.333,1292.057956,1292.053024,1292.193847,1292.368731,1293.347041,1292.088,1290.828959,1292.930135,1292.851041,1292.889639,1293.175717,1406.0,1291.902222,1291.934333,1291.960182,37.80241498,30.34795528,21.51955931,-1.026282051,-76.54723127,24.85417195,-0.655400028,0.00493208,-0.310774383,-0.315706463,-0.174883025,-0.468156979,-0.12,-1.87,-2.32,-0.024758221,-0.00928577,-0.179219776,-0.079381701,48.27883639,49.88857127,36.34538153,50.12463641,46.68674699,36.34538153,83.32189266,61.10729755,59.20420258,-36.4,1.992165549,1.65,1291.843333,25.06163149,-0.423769151,2015,6,23,3,7,10
2015-06-23T07:15:00.000Z,1291.58,1293.0,1290.78,1291.73,6918,1291.948,1291.825,1291.703333,1292.188,1291.948637,1291.994292,1292.135867,1292.307899,1293.179156,1291.948,1290.716844,1292.788894,1292.819471,1292.861335,1293.145146,1406.0,1291.97,1292.039667,1291.856636,38.99147929,27.41571306,21.19318591,-0.964679487,-52.4691358,17.29983049,19.53594958,-0.045654986,-0.359261618,-0.313606631,-0.172032484,-0.462994988,1.23,-2.27,-2.9,-0.054161541,0.095311895,-0.224002225,-0.074624075,46.55609545,46.51954872,45.18072289,44.21138223,33.13253012,45.18072289,57.93682169,80.41957145,54.93451283,-44.84848485,2.008439438,2.22,1291.836667,25.26310127,-0.420924079,2015,6,23,3,7,15
2015-06-23T07:20:00.000Z,1291.73,1292.45,1290.75,1290.75,7794,1291.598,1291.9,1291.62,1292.028,1291.549092,1291.768057,1291.962633,1292.159528,1292.987296,1291.598,1290.208704,1292.649908,1292.787881,1292.804446,1293.078929,1406.0,1291.84,1292.022333,1291.797455,39.45323319,24.83678169,20.89317038,-0.957307692,-166.6666667,-125.7631258,-38.98856181,-0.218965811,-0.610436089,-0.391470278,-0.196894466,-0.531851035,0.75,-1.25,-3.2,-0.135396518,0.058139535,-0.247304764,-0.074061643,42.96080611,39.82575429,27.81124498,36.44578313,3.614457831,27.81124498,4.959224768,48.73931304,48.35339992,-64.64646465,1.98640805,1.7,1291.316667,25.24438098,-0.400928742,2015,6,23,3,7,20
2015-06-23T07:25:00.000Z,1290.78,1291.23,1290.0,1291.15,9324,1291.658,1291.902,1291.696667,1291.909,1291.416061,1291.655683,1291.861054,1292.063382,1292.934207,1291.658,1290.381793,1292.52228,1292.780691,1292.772621,1293.044076,1406.0,1291.631111,1291.931667,1291.774364,33.116933,23.93529488,20.85629733,-0.783910256,-125.4019293,-224.2798354,-108.9033468,-0.239622272,-0.647321132,-0.40769886,-0.202328126,-0.547828268,0.02,1.15,-2.38,0.0232405,0.001549031,-0.18399264,-0.060652429,44.8334355,43.61069828,25.02677376,32.67291388,38.33333333,25.02677376,29.03355879,30.64320175,48.47646974,-58.09128631,1.932378904,1.23,1290.793333,24.68284357,0.228067971,2015,6,23,3,7,25
2015-06-23T07:30:00.000Z,1290.85,1293.0,1290.83,1292.25,6598,1291.612,1291.882,1291.68,1291.8875,1291.694041,1291.763741,1291.909672,1292.081155,1292.778218,1291.612,1290.445782,1292.364827,1292.77708,1292.769462,1293.030305,1406.0,1291.382222,1291.842667,1291.771273,35.84680477,23.13908275,20.05874479,-0.529102564,75.95628415,44.02786756,48.39734334,-0.069700204,-0.387114614,-0.31741441,-0.171483009,-0.466353699,-0.2,-0.25,-0.43,-0.017795246,-0.015474486,-0.033264226,-0.04093967,49.72192283,52.91808147,38.98259705,30.60687193,75.0,38.98259705,100.0,44.66426119,48.7560615,-35.26970954,1.949351839,2.17,1292.026667,23.81053769,0.427478419,2015,6,23,3,7,30
2015-06-23T07:35:00.000Z,1292.25,1292.43,1291.85,1292.03,7754,1291.582,1291.835,1291.662,1291.7865,1291.806027,1291.812152,1291.924713,1292.076283,1292.694719,1291.582,1290.469281,1292.188456,1292.768731,1292.756859,1293.011687,1406.0,1291.467778,1291.747667,1291.766,38.03070218,22.42249183,19.30106988,-0.33025641,72.57584771,60.21505376,62.05673759,-0.006124518,-0.27025625,-0.264131732,-0.151570113,-0.414755632,-0.47,-0.27,-2.02,-0.01160829,-0.036363636,-0.156099069,-0.025556263,48.79070701,50.9942201,60.33333333,41.44756805,67.66666667,60.33333333,86.22689331,71.75348403,55.78416586,-39.8340249,1.851540993,0.58,1292.103333,22.89504844,0.327571376,2015,6,23,3,7,35
2015-06-23T07:40:00.000Z,1292.03,1292.55,1291.58,1292.48,5482,1291.732,1291.84,1291.794,1291.7105,1292.030685,1291.933579,1291.994124,1292.114733,1293.06457,1291.732,1290.39943,1292.046227,1292.76737,1292.753314,1293.005367,1406.0,1291.815556,1291.688333,1291.775273,36.61842063,21.20747291,18.6811384,-0.250064103,67.68367526,83.22496749,70.09286752,0.09710613,-0.084047833,-0.181153962,-0.120608474,-0.3337058,0.05,1.98,-1.52,0.058061669,0.003868681,-0.117465224,-0.019351897,50.81964425,54.83283297,75.11111111,58.14234717,82.66666667,75.11111111,100.0,95.40896444,56.44657227,-37.02770781,1.78857378,0.97,1292.203333,21.93729148,0.356422582,2015,6,23,3,7,40
2015-06-23T07:45:00.000Z,1292.48,1292.55,1291.5,1291.5,5714,1291.882,1291.74,1291.894,1291.6855,1291.85379,1291.854746,1291.932359,1292.056187,1292.86044,1291.882,1290.90356,1291.875293,1292.743126,1292.745004,1292.980189,1406.0,1292.022222,1291.677333,1291.789727,34.48442534,19.93834081,18.12249628,-0.213012821,9.092925261,14.59188327,6.464093611,-9.56313E-4,-0.202396792,-0.20144048,-0.123828027,-0.344578943,-1.0,1.5,-0.5,0.058105752,-0.077369439,-0.03869969,-0.016486118,46.49888,45.88697588,66.77777778,67.40740741,50.0,66.77777778,27.82135696,71.34941676,49.51671453,-62.02531646,1.73581851,1.05,1291.85,20.96335724,0.354513757,2015,6,23,3,7,45
2015-06-23T07:50:00.000Z,1291.5,1291.5,1289.6,1289.93,10050,1291.638,1291.648,1291.814,1291.682,1291.212527,1291.504792,1291.682064,1291.853693,1293.465234,1291.638,1289.810766,1291.767081,1292.693306,1292.732389,1292.906222,1406.0,1291.853333,1291.684,1291.791273,35.80621179,20.30391468,18.2388964,-0.266730769,-166.6666667,-175.2772518,-249.2266048,-0.292265747,-0.641166108,-0.348900361,-0.171628888,-0.474413126,-0.92,-1.2,-0.07,-0.094489409,-0.071270868,-0.005426357,-0.020646087,40.55068253,35.33279021,47.45751634,63.11546841,9.705882353,47.45751634,0.0,42.60711899,44.66037972,-92.4137931,1.747545759,1.9,1290.343333,20.05068417,0.630174612,2015,6,23,3,7,50
2015-06-23T07:55:00.000Z,1289.95,1290.0,1289.63,1289.75,9800,1291.138,1291.375,1291.634,1291.5445,1290.725018,1291.185739,1291.440556,1291.653341,1293.349512,1291.138,1288.926488,1291.638681,1292.405947,1292.641529,1292.7888,1406.0,1291.233333,1291.597333,1291.760273,36.86364094,20.63293116,18.34947652,-0.350512821,-102.5856436,-158.7192569,-214.5261523,-0.460721454,-0.928323279,-0.467601825,-0.212785178,-0.585087622,-2.73,-2.7,-2.75,-0.193461018,-0.211221837,-0.212765957,-0.027134225,39.92017131,34.29911752,21.59687604,45.27739005,5.084745763,21.59687604,0.0,9.273785654,48.40844125,-96.55172414,1.649149633,0.37,1289.793333,19.22668691,0.325578287,2015,6,23,3,7,55
2015-06-23T08:00:00.000Z,1289.75,1291.0,1289.25,1289.65,5790,1290.662,1291.122,1291.444,1291.412,1290.366678,1290.906514,1291.216736,1291.462547,1292.924579,1290.662,1288.399421,1291.541869,1292.155519,1292.553796,1292.686382,1406.0,1290.491111,1291.439,1291.706455,29.86385157,18.93592503,18.00015157,-0.333974359,-60.28072132,-104.8095635,-145.3333333,-0.539835388,-1.095868135,-0.556032748,-0.245810274,-0.673107952,-2.53,-2.85,-2.65,-0.184206249,-0.195793156,-0.205060744,-0.025856267,39.55223063,33.67363589,8.970613412,26.00833526,12.12121212,8.970613412,0.0,-1.14E-13,40.82232072,-91.4893617,1.656353231,1.75,1289.966667,18.50641432,0.200082022,2015,6,23,3,8,0
2015-06-23T08:05:00.000Z,1289.7,1290.45,1289.03,1290.0,7752,1290.166,1290.949,1291.282,1291.387,1290.244452,1290.741693,1291.064644,1291.323256,1291.523091,1290.166,1288.808909,1291.498481,1292.042398,1292.534547,1292.604668,1406.0,1289.99,1291.203,1291.638,25.09214013,17.77397766,17.74439532,-0.384871795,-59.05101889,-90.82162299,-126.4754221,-0.497240843,-1.07880414,-0.581563296,-0.258612163,-0.706478775,-1.73,-2.43,-0.5,-0.191879178,-0.133928917,-0.038744673,-0.029800336,41.58172057,38.18284734,14.92092536,15.16280494,27.55681818,14.92092536,29.21537894,9.738459648,39.59282351,-80.28455285,1.639470857,1.42,1289.826667,17.91486418,0.163729478,2015,6,23,3,8,5
2015-06-23T08:10:00.000Z,1290.0,1290.08,1289.45,1290.05,7206,1289.876,1290.879,1291.118667,1291.3895,1290.179635,1290.615931,1290.937814,1291.201994,1290.18,1289.876,1289.572,1291.396797,1292.001899,1292.523453,1292.539726,1406.0,1289.825556,1290.893667,1291.552,21.27477097,16.72822504,17.50142689,-0.410448718,-41.45516074,-72.46376812,-101.6469377,-0.436295889,-1.022359058,-0.586063169,-0.26418018,-0.720584363,-0.7,-2.45,0.05,-0.112272551,-0.054232036,0.003875969,-0.031784477,41.88191633,38.86146219,26.99119229,16.96091035,41.29554656,26.99119229,100.0,43.07179298,44.87377167,-74.30730479,1.567365796,0.63,1289.86,17.49128307,0.145662502,2015,6,23,3,8,10
2015-06-23T08:15:00.000Z,1290.05,1290.28,1289.5,1290.1,7912,1289.91,1290.774,1291.068667,1291.338,1290.15309,1290.522125,1290.833087,1291.097042,1290.264401,1289.91,1289.555599,1291.280784,1291.933445,1292.490657,1292.485367,1406.0,1289.916667,1290.565,1291.449636,17.91534446,15.34890982,17.17463761,-0.473205128,79.94579946,-55.44466622,-80.03904344,-0.369035254,-0.943952214,-0.57491696,-0.263955096,-0.719435358,-1.05,-0.75,-1.03,0.01317901,-0.081322852,-0.079775081,-0.036646304,42.20177269,39.61900397,41.05569518,27.65593761,54.31472081,41.05569518,100.0,76.40512631,42.67143976,-73.04785894,1.511125382,0.78,1289.96,17.27649082,-0.138276916,2015,6,23,3,8,15
2015-06-23T08:20:00.000Z,1290.0,1292.5,1290.0,1291.98,6710,1290.356,1290.747,1291.035333,1291.3145,1290.76206,1290.787193,1290.976451,1291.181133,1292.010502,1290.356,1288.701498,1291.18901,1291.933843,1292.486782,1292.482043,1406.0,1290.22,1290.351333,1291.344636,26.27847959,16.96778998,16.68719474,-0.446858974,166.6666667,53.54181474,36.51304642,-0.025133377,-0.419073412,-0.393940035,-0.204682201,-0.560364937,-0.27,-0.5,-0.47,0.172901725,-0.02089379,-0.036365043,-0.034603945,52.73488975,60.59815436,60.20822553,42.75170433,85.01440922,60.20822553,100.0,100.0,52.09368068,-25.69269521,1.581759283,2.5,1291.493333,17.36062534,0.100958902,2015,6,23,3,8,20
2015-06-23T08:25:00.000Z,1291.95,1292.03,1290.55,1291.6,9602,1290.746,1290.704,1290.996667,1291.2695,1291.041373,1290.934976,1291.054395,1291.221025,1292.468863,1290.746,1289.023137,1291.143196,1291.929967,1292.476695,1292.468271,1406.0,1290.662222,1290.286,1291.237545,32.9689877,18.42478213,16.22412401,-0.37474359,78.88493476,56.62393162,32.20724663,0.106396942,-0.179652122,-0.286049064,-0.166630657,-0.459664579,-0.43,-0.58,-0.9,0.151203815,-0.033280961,-0.069632495,-0.029020239,50.72276126,56.09583848,71.13084354,57.46492142,74.06340058,71.13084354,81.95913235,93.98637745,59.12955319,-35.26448363,1.574490763,1.48,1291.393333,17.72131029,0.103383934,2015,6,23,3,8,25
2015-06-23T08:30:00.000Z,1291.58,1291.58,1289.55,1290.0,13094,1290.746,1290.456,1290.881333,1291.148,1290.694249,1290.764981,1290.922595,1291.104737,1292.468863,1290.746,1289.023137,1291.11266,1291.785426,1292.408282,1292.4072,1406.0,1291.043333,1290.3,1291.112182,29.07846885,17.67092131,15.45201025,-0.473782051,-24.19354839,-11.15292044,-41.3188948,-0.070731789,-0.410488419,-0.339756629,-0.182141867,-0.503165272,-2.48,-1.73,-2.43,0.0,-0.191879178,-0.18801792,-0.036692316,43.24143146,41.32217831,59.03686556,63.45864488,18.03278689,59.03686556,12.52666051,64.82859762,55.67797545,-75.56675063,1.608455709,2.05,1290.376667,17.79231345,0.196993759,2015,6,23,3,8,30
2015-06-23T08:35:00.000Z,1290.0,1290.05,1289.0,1289.03,7552,1290.542,1290.209,1290.766667,1290.9745,1290.139499,1290.44953,1290.686021,1290.907143,1292.726029,1290.542,1288.357971,1290.994049,1291.579893,1292.271563,1292.344503,1406.0,1290.876667,1290.362667,1290.963909,24.32622078,16.02168867,14.92864372,-0.66724359,-104.0167866,-110.0518481,-106.3451777,-0.310030383,-0.767644013,-0.45761363,-0.221122267,-0.608891852,-2.47,-1.72,-3.47,-0.079066703,-0.191250484,-0.268471954,-0.051677316,39.44317557,34.94552595,30.98444344,53.71738418,0.857142857,30.98444344,0.0,31.49526429,53.66689975,-99.25,1.568566015,1.05,1289.36,17.49801417,0.278334254,2015,6,23,3,8,35
2015-06-23T08:40:00.000Z,1289.03,1289.05,1288.53,1288.85,8494,1290.292,1290.101,1290.613333,1290.8745,1289.709666,1290.158706,1290.456518,1290.711225,1292.871532,1290.292,1287.712468,1290.839438,1291.493581,1292.192867,1292.313309,1406.0,1290.232222,1290.432,1290.814909,23.37519513,15.07815176,14.605821,-0.925512821,-102.4040684,-141.0228027,-123.8810499,-0.449039896,-1.001558689,-0.552518793,-0.254706485,-0.699146103,-1.08,-2.3,-2.0,-0.096891714,-0.083725473,-0.15493667,-0.071682452,38.76274451,33.83811598,8.983461048,33.00159002,8.060453401,8.983461048,0.0,4.175553502,52.36095735,-92.039801,1.493668443,0.52,1288.81,17.1076148,0.283265881,2015,6,23,3,8,40
2015-06-23T08:45:00.000Z,1288.95,1289.88,1288.85,1289.75,7124,1289.846,1290.101,1290.446667,1290.738,1289.723111,1290.084396,1290.368204,1290.61968,1291.79891,1289.846,1287.89309,1290.706944,1291.486324,1292.104588,1292.261986,1406.0,1289.571111,1290.421333,1290.674273,20.75080354,14.30668465,13.9527203,-1.018269231,-32.83249861,-60.26081972,-71.11184102,-0.361285091,-0.896568852,-0.535283762,-0.251476057,-0.690095774,0.0,-2.5,-2.73,-0.172603291,0.0,-0.211221837,-0.078869827,43.96757252,43.98204193,14.5915797,18.18649473,34.85714286,14.5915797,43.51856792,14.50618931,54.09807557,-69.65174129,1.460549268,1.03,1289.493333,16.76090706,0.379025957,2015,6,23,3,8,45
2015-06-23T08:50:00.000Z,1289.48,1289.8,1288.95,1289.0,5446,1289.326,1290.036,1290.244667,1290.579,1289.482074,1289.887233,1290.197178,1290.465424,1290.244486,1289.326,1288.407514,1290.578118,1291.45078,1291.972922,1292.184028,1406.0,1289.234444,1290.249667,1290.552545,18.65129026,13.61236425,13.33227463,-0.963076923,-36.33822502,-73.6087379,-83.66293122,-0.405159131,-0.983350575,-0.578191444,-0.268246301,-0.734969781,-0.65,-3.03,-3.18,-0.201300712,-0.050401272,-0.246095745,-0.074602586,40.85153631,38.37811406,19.44247744,14.33917273,15.40983607,19.44247744,40.13181215,27.88346002,49.24032466,-88.30845771,1.416938606,0.85,1289.25,16.52060912,0.402853382,2015,6,23,3,8,50
