date,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA,year,month,day,weekday,hour,minute
2015-12-02T06:55:00.000Z,1178.0,1178.0,1177.78,1177.78,21214,1177.798,1177.918,1177.866,1177.574,1177.807025,1177.868099,1178.009697,1178.224906,1177.997359,1177.798,1177.598641,1177.582398,1177.714836,1179.392453,1179.947595,1406.0,1177.766667,1177.910667,1177.807,18.68418724,28.58736724,20.15329083,-0.079102564,96.92671395,-37.71172899,5.035685964,-0.06107418,-0.417881776,-0.356807596,-0.215209196,-0.591606558,-0.22,0.3,1.93,0.0,-0.018675722,0.164136582,-0.006714557,44.97909708,46.01574865,40.91701179,36.28973687,58.46153846,40.91701179,46.80476767,33.84970082,52.66175384,-48.97959184,1.324497387,0.22,1177.853333,21.48965966,0.232841161,2015,12,2,4,6,55
2015-12-02T07:00:00.000Z,1178.0,1178.5,1177.78,1178.35,11128,1177.872,1177.945,1178.016,1177.6565,1177.988016,1177.955717,1178.052235,1178.23682,1178.356875,1177.872,1177.387125,1177.569089,1177.725899,1179.370061,1179.87245,1406.0,1177.824444,1177.883,1177.872,25.21586034,26.29180873,19.84805381,0.082371795,166.6666667,127.990059,62.5,0.03229922,-0.248803648,-0.281102869,-0.184585022,-0.512856148,0.27,2.25,1.65,0.031409701,0.022918647,0.140222657,0.006993234,48.79099359,54.92826329,61.22004209,44.7243156,86.36363636,61.22004209,100.0,67.18303415,53.03878314,-41.53846154,1.281319003,0.72,1178.21,21.20744128,-0.209845261,2015,12,2,4,7,0
2015-12-02T07:05:00.000Z,1178.33,1180.13,1178.3,1180.13,14850,1178.348,1178.138,1178.244667,1177.8815,1178.702011,1178.351041,1178.311956,1178.417123,1180.190754,1178.348,1176.505246,1177.647426,1178.020497,1179.4279,1179.878286,1406.0,1178.161111,1177.938,1177.942,37.31955562,26.97911197,18.9638942,0.354871795,166.6666667,303.800126,325.7973143,0.350969607,0.284888036,-0.066081571,-0.105167252,-0.303318292,1.93,3.43,4.5,0.202080238,0.1638092,0.382773492,0.030130479,58.46772956,71.63890824,81.60839161,61.24848183,100.0,81.60839161,100.0,82.26825589,66.37238262,0.0,1.320510502,1.83,1179.52,20.91307766,0.22667844,2015,12,2,4,7,5
2015-12-02T07:10:00.000Z,1179.98,1181.53,1179.98,1181.48,13896,1179.108,1178.496,1178.394667,1178.1015,1179.628007,1178.919943,1178.707961,1178.708825,1182.036464,1179.108,1176.179536,1177.82481,1178.836109,1179.580625,1179.892155,1406.0,1178.905556,1178.134667,1178.021182,48.23348629,29.33230847,18.68106877,0.572820513,128.0158154,231.832892,340.8002254,0.708064387,0.919181813,0.211117426,-8.64289E-4,-0.028001529,3.58,2.25,4.4,0.322668297,0.303930724,0.373806368,0.048632769,64.02079237,78.53647221,95.02719503,79.28520958,98.71794872,95.02719503,100.0,100.0,69.50320093,-1.210653753,1.336902609,1.55,1180.996667,20.63408979,0.657887999,2015,12,2,4,7,10
2015-12-02T07:15:00.000Z,1181.43,1182.48,1181.43,1182.4,20894,1180.028,1178.913,1178.636,1178.3915,1180.552005,1179.552681,1179.169466,1179.060366,1183.562321,1180.028,1176.493679,1178.08841,1179.742348,1179.887472,1179.917287,1406.0,1180.025556,1178.492,1178.130818,57.39922924,32.26011112,18.73848121,0.792051282,108.7622549,176.1698226,255.2408385,0.999324304,1.491638954,0.49231465,0.109100132,0.261411906,4.17,3.62,5.8,0.390558669,0.353920712,0.492945776,0.067238114,67.23582167,81.95458026,99.00527369,91.88028677,98.29787234,99.00527369,100.0,100.0,74.28970917,-1.57480315,1.316409566,1.05,1182.103333,20.36322547,0.650234351,2015,12,2,4,7,15
2015-12-02T07:20:00.000Z,1182.08,1182.48,1180.65,1180.65,11796,1180.602,1179.2,1178.812667,1178.55,1180.58467,1179.752193,1179.354533,1179.21176,1183.329677,1180.602,1177.874323,1178.32545,1179.830163,1179.918147,1179.929497,1406.0,1180.944444,1178.959333,1178.251727,56.36137092,32.83467902,18.42724534,0.910833333,45.18136939,96.31453298,141.4076645,0.832476726,1.372910279,0.540433553,0.142773154,0.345580131,2.87,2.65,3.17,0.243678786,0.243678786,0.26921901,0.07731441,56.83264215,60.87846578,86.02655028,93.35300633,61.06382979,86.02655028,43.59839261,81.1994642,63.18792936,-36.02362205,1.353094597,1.83,1181.26,20.08748052,1.14078559,2015,12,2,4,7,20
2015-12-02T07:25:00.000Z,1181.4,1181.4,1179.7,1181.0,10636,1181.132,1179.502,1179.007333,1178.795,1180.723113,1179.979067,1179.560216,1179.382068,1182.676715,1181.132,1179.587285,1178.566586,1179.94883,1180.010062,1179.940585,1406.0,1181.398889,1179.515,1178.397364,48.00650118,31.28839683,17.72321608,0.943589744,-22.3325062,57.18466491,89.12994856,0.744046124,1.341045037,0.596998914,0.17814795,0.43550589,3.02,2.92,4.9,0.224890737,0.256371076,0.416631239,0.080081413,58.22483137,63.05041103,74.65166785,86.56116394,64.59330144,74.65166785,13.38234352,52.32691204,65.66509693,-29.13385827,1.377873554,1.7,1180.7,19.8329547,0.897464689,2015,12,2,4,7,25
2015-12-02T07:30:00.000Z,1181.3,1182.45,1181.3,1182.35,14948,1181.576,1179.962,1179.284,1179.0775,1181.265409,1180.410146,1179.908939,1179.664728,1182.983557,1181.576,1180.168443,1178.81865,1180.331184,1180.237761,1179.98004,1406.0,1181.397778,1180.132333,1178.567727,45.6712082,31.1785582,17.42683551,1.107115385,78.84385155,92.44425806,123.8728279,0.855263,1.600680446,0.745417446,0.244210759,0.608689822,4.6,4.15,5.65,0.188114869,0.390575249,0.48015637,0.093942327,63.16010855,70.31522405,73.66029074,78.11283629,95.32374101,73.66029074,60.82242823,39.26772145,70.30076241,-2.559055118,1.383025443,1.45,1182.033333,19.68981999,1.24569049,2015,12,2,4,7,30
2015-12-02T07:35:00.000Z,1182.4,1182.5,1181.55,1182.23,12682,1181.726,1180.417,1179.572667,1179.2275,1181.586939,1180.741028,1180.199072,1179.90904,1183.217984,1181.726,1180.234016,1179.02825,1180.625084,1180.337559,1180.028314,1406.0,1181.514444,1180.695333,1178.769909,43.99304658,31.13653677,17.16242221,1.207435897,57.66632894,80.12176294,105.4331003,0.845910811,1.67789925,0.831988439,0.290031783,0.727865953,4.55,4.33,3.0,0.063479703,0.386352829,0.254403297,0.102432784,62.45381624,68.93828496,83.42472843,77.24556234,90.35714286,83.42472843,54.03323161,42.74600112,70.07331642,-5.294117647,1.352095054,0.95,1182.093333,19.87185089,1.271884527,2015,12,2,4,7,35
2015-12-02T07:40:00.000Z,1182.23,1183.45,1182.23,1183.4,14396,1181.926,1180.977,1179.917333,1179.4585,1182.191293,1181.224478,1180.599188,1180.241512,1183.912055,1181.926,1179.939945,1179.24665,1181.123968,1180.604412,1180.173381,1406.0,1181.951111,1181.165,1179.037091,45.93352924,32.11422969,17.2282108,1.435192308,119.0664557,109.5776846,118.2544321,0.966815023,1.949780457,0.982965434,0.35767543,0.90627613,5.6,5.17,4.62,0.084573748,0.475462727,0.39193064,0.121729389,66.39912907,74.50203329,94.78251684,83.95584534,98.66666667,94.78251684,100.0,71.61855328,70.44558464,-0.826446281,1.342659693,1.22,1183.026667,20.31682871,1.076638219,2015,12,2,4,7,40
